id,sex,s_maths,s_read,e_behav1,e_behav2,e_behav3,e_maths,e_read,FSM,IDACI,start_vocab_total,School,Class,Age_at_start,Age_at_end,Classification,count,countFSM,percentageFSM,GrowthRate
68412,1,20,29,0,0,0,41,94,0,15521,17,1871,260,4.08,4.83,2,22,0,0.22,1.0000839613951
68497,1,20,24,3,2,3,41,80,0,16964,17,1875,120,4.8,5.54,2,26,0,0.26,1.0000839613951
68810,0,20,25,1,0,0,41,58,0,21581,16,1892,871,4.99,5.82,2,21,1,0.2,1.0000839613951
69551,0,20,51,0,0,0,41,154,0,24426,17,1927,871,4.94,5.69,2,18,0,0.18,1.0000839613951
70391,1,20,31,0,0,0,41,99,0,27637,20,1958,694,4.97,5.72,2,36,0,0.36,1.0000839613951
70805,0,20,22,0,0,0,41,86,0,30072,14,1969,440,4.12,4.95,2,36,0,0.36,1.0000839613951
71477,1,20,15,2,0,0,41,96,0,26764,8,1990,619,4.92,5.66,2,34,3,0.31,1.0000839613951
72109,1,20,22,0,0,0,41,81,0,16709,11,2008,68,4.69,5.44,2,54,8,0.46,1.0000839613951
72906,1,20,24,0,0,0,41,60,0,24348,13,2025,1212,4.32,5.07,2,29,0,0.29,1.0000839613951
3151,1,19,22,0,0,0,39,55,0,2383,14,69,1191,4.13,4.82,2,20,4,0.16,1.00008411145143
4892,1,19,24,0,0,0,39,71,0,1408,13,104,1049,4.98,5.65,2,18,7,0.11,1.00008411145143
5442,1,19,19,3,3,1,39,95,0,495,11,115,871,4.29,5.04,2,35,10,0.25,1.00008411145143
6819,1,19,15,0,0,0,39,46,1,2909,6,143,151,4.96,5.62,2,44,15,0.29,1.00008411145143
7478,1,19,29,1,1,1,39,87,0,3864,10,156,1376,4.26,4.93,2,25,7,0.18,1.00008411145143
7593,1,19,27,2,0,0,39,94,0,10877,17,161,1049,4.65,5.4,2,23,2,0.21,1.00008411145143
7652,0,19,26,2,0,1,39,81,0,18617,13,162,1120,4.25,4.92,2,32,1,0.31,1.00008411145143
9696,0,19,13,1,1,1,39,40,0,614,11,205,1049,4.45,5.2,2,26,5,0.21,1.00008411145143
10052,1,19,36,0,0,0,39,139,0,717,18,213,948,4.47,5.13,2,37,14,0.23,1.00008411145143
10489,1,19,34,0,0,0,39,108,0,31592,20,220,1268,4.8,5.55,2,72,3,0.69,1.00008411145143
10780,1,19,25,0,0,0,39,88,0,1009,17,228,1049,4.56,5.31,2,25,9,0.16,1.00008411145143
12091,1,19,25,3,0,0,39,96,0,17386,12,259,1014,4.08,4.83,2,28,6,0.22,1.00008411145143
12489,1,19,22,1,0,0,39,79,0,1153,14,269,1049,4.81,5.6,2,14,7,0.07,1.00008411145143
13537,0,19,28,2,0,0,39,81,0,13710,17,296,1155,4.04,4.82,2,20,0,0.2,1.00008411145143
14165,1,19,34,0,0,0,39,85,0,21146,14,312,188,4.24,4.98,2,33,3,0.3,1.00008411145143
14928,0,19,20,3,0,0,39,83,0,16361,12,335,1049,4.28,5.12,2,24,1,0.23,1.00008411145143
15039,0,19,51,1,0,1,39,121,0,29035,18,339,4,4.27,5.02,2,39,2,0.37,1.00008411145143
15439,1,19,27,2,0,0,39,88,0,8737,17,350,1049,4.54,5.28,2,23,4,0.19,1.00008411145143
15663,0,19,28,3,2,3,39,63,0,23466,13,356,1049,4.1,4.93,2,41,1,0.4,1.00008411145143
16778,0,19,20,1,0,1,39,64,0,12247,11,389,20,4.8,5.55,2,42,14,0.28,1.00008411145143
19738,0,19,30,6,0,0,39,119,1,77,10,472,871,4.92,5.58,2,15,6,0.09,1.00008411145143
20200,0,19,22,0,0,0,39,82,0,23961,15,484,1173,4.28,4.94,2,13,0,0.13,1.00008411145143
20563,1,19,19,2,1,2,39,87,0,9061,12,495,803,4.39,5.14,2,23,2,0.21,1.00008411145143
20582,1,19,25,0,0,0,39,107,0,1965,14,495,803,4.05,4.8,2,23,2,0.21,1.00008411145143
21135,1,19,18,0,0,0,39,75,0,4998,10,511,422,4.77,5.51,2,29,6,0.23,1.00008411145143
22648,0,19,24,1,0,0,39,83,0,14582,17,541,1156,4.88,5.62,2,30,0,0.3,1.00008411145143
22982,1,19,23,0,0,0,39,71,0,18405,13,552,601,4.15,4.9,2,15,1,0.14,1.00008411145143
22986,0,19,24,0,0,0,39,89,0,18405,17,552,601,4.44,5.19,2,15,1,0.14,1.00008411145143
23087,0,19,28,0,0,0,39,101,0,30398,22,555,1049,5.01,5.68,2,24,0,0.24,1.00008411145143
25123,0,19,29,4,0,0,39,88,0,15927,18,602,1049,4.59,5.34,2,19,1,0.18,1.00008411145143
25372,1,19,22,0,0,0,39,75,1,13131,13,608,1289,4.77,5.44,2,18,6,0.12,1.00008411145143
25967,1,19,30,0,0,0,39,88,0,6239,18,626,1049,4.61,5.36,2,22,10,0.12,1.00008411145143
27553,1,19,26,5,2,2,39,80,1,14974,13,668,778,4.76,5.51,2,25,1,0.24,1.00008411145143
27888,0,19,26,5,2,0,39,63,1,286,17,676,529,4.57,5.31,2,19,8,0.11,1.00008411145143
28375,1,19,22,6,0,1,39,73,0,4824,14,688,956,4.79,5.5,2,22,2,0.2,1.00008411145143
28444,0,19,27,1,1,2,39,111,0,23465,21,689,1049,4.95,5.69,2,22,1,0.21,1.00008411145143
28595,0,19,31,3,3,1,39,99,0,8398,20,694,1049,4.42,5.16,2,27,3,0.24,1.00008411145143
28785,0,19,23,5,3,3,39,71,0,4835,14,700,1057,4.58,5.29,2,4,1,0.03,1.00008411145143
34642,1,19,30,0,0,0,39,65,0,1054,20,867,1054,4.88,5.62,2,24,2,0.22,1.00008411145143
35126,0,19,22,0,0,0,39,84,0,14150,17,883,797,4.19,4.93,2,64,11,0.53,1.00008411145143
36265,0,19,19,2,1,0,39,93,0,29455,15,909,251,4.61,5.35,2,16,3,0.13,1.00008411145143
37787,1,19,28,1,0,0,39,88,0,24530,17,963,991,4.2,4.94,2,53,3,0.5,1.00008411145143
38620,1,19,23,0,0,0,39,59,0,7503,16,980,179,4.48,5.23,2,11,2,0.09,1.00008411145143
40473,1,19,26,0,0,0,39,86,1,9116,13,1028,983,4.41,5.16,2,43,7,0.36,1.00008411145143
42417,1,19,16,6,0,0,39,75,1,18954,10,1077,1049,4.27,5.02,2,25,2,0.23,1.00008411145143
42419,1,19,31,1,0,0,39,89,0,21959,19,1077,1049,4.2,4.94,2,25,2,0.23,1.00008411145143
42606,1,19,18,0,0,0,39,99,0,11722,12,1080,1049,4.29,5.04,2,17,3,0.14,1.00008411145143
43591,0,19,44,3,0,0,39,115,0,15794,21,1101,1054,4.62,5.38,2,25,1,0.24,1.00008411145143
44039,1,19,42,0,0,0,39,111,0,18312,14,1118,135,4.18,4.93,2,13,0,0.13,1.00008411145143
45201,0,19,45,7,5,3,39,126,0,372,14,1164,1049,4.27,5.01,2,19,1,0.18,1.00008411145143
47106,0,19,25,2,0,1,39,75,0,4268,12,1222,488,4.44,5.11,2,29,13,0.16,1.00008411145143
47459,1,19,34,0,0,0,39,91,0,26317,22,1228,102,4.07,4.82,2,44,1,0.43,1.00008411145143
49375,0,19,28,1,2,1,39,79,0,25280,18,1267,849,4.46,5.2,2,23,2,0.21,1.00008411145143
49403,1,19,28,0,0,0,39,94,0,2372,18,1268,1178,4.91,5.66,2,28,7,0.21,1.00008411145143
49428,1,19,17,0,0,0,39,71,0,26376,13,1268,1179,4.1,4.77,2,28,7,0.21,1.00008411145143
49610,1,19,22,0,0,0,39,84,0,3737,12,1272,367,4.74,5.49,2,27,2,0.25,1.00008411145143
49717,0,19,53,0,0,0,39,154,0,28674,17,1275,672,4.51,5.26,2,39,0,0.39,1.00008411145143
50437,0,19,35,2,2,0,39,62,0,22137,19,1295,1149,4.5,4.91,2,44,4,0.4,1.00008411145143
50581,1,19,20,2,0,0,39,53,0,11475,14,1299,1342,4.79,5.22,2,13,1,0.12,1.00008411145143
50634,1,19,23,0,0,0,39,99,0,20041,15,1300,1323,4.82,5.56,2,12,0,0.12,1.00008411145143
50728,0,19,22,0,0,0,39,89,1,9779,11,1302,162,4.74,5.49,2,30,1,0.29,1.00008411145143
50874,0,19,46,0,0,0,39,114,0,10308,15,1306,358,4.8,5.3,2,58,1,0.57,1.00008411145143
51173,1,19,21,0,0,0,39,58,0,16794,15,1314,168,4.29,5.02,2,24,0,0.24,1.00008411145143
53167,0,19,25,0,1,0,39,79,0,31599,16,1362,162,4.05,4.79,2,17,0,0.17,1.00008411145143
54232,1,19,32,0,0,0,39,89,0,8409,17,1390,973,4.28,5.11,2,30,3,0.27,1.00008411145143
54910,1,19,24,0,0,0,39,82,0,1904,17,1409,1193,4.74,5.52,2,3,2,0.01,1.00008411145143
55269,1,19,26,0,0,0,39,71,0,30032,14,1418,1049,4.25,5.1,2,8,0,0.08,1.00008411145143
55362,1,19,31,8,5,3,39,61,0,3751,16,1422,159,4.38,5.16,2,20,0,0.2,1.00008411145143
57765,1,19,34,0,0,0,39,98,0,17777,20,1523,428,4.36,5.11,2,9,1,0.08,1.00008411145143
58203,0,19,14,0,0,0,39,73,1,9113,11,1540,1056,4.85,5.6,2,27,8,0.19,1.00008411145143
59120,1,19,19,0,0,0,39,74,0,6087,12,1565,1426,4.51,5.26,2,78,13,0.65,1.00008411145143
59286,1,19,19,0,0,0,39,77,0,15545,12,1566,1247,4.33,5.07,2,65,13,0.52,1.00008411145143
60554,0,19,26,4,1,0,39,111,0,21801,19,1597,940,4.75,5.5,2,19,2,0.17,1.00008411145143
60918,1,19,24,0,0,0,39,112,0,23985,17,1606,179,4.6,5.34,2,30,4,0.26,1.00008411145143
61579,0,19,22,0,0,0,39,67,0,27927,16,1636,871,4.36,5.11,2,13,0,0.13,1.00008411145143
61776,0,19,27,0,0,0,39,104,0,26619,11,1642,1026,4.12,4.87,2,46,6,0.4,1.00008411145143
63072,1,19,25,0,0,0,39,77,0,23430,17,1688,126,4.05,4.79,2,32,1,0.31,1.00008411145143
63476,0,19,25,0,1,2,39,99,0,21263,18,1703,1191,4.16,4.9,2,21,0,0.21,1.00008411145143
65355,1,19,30,0,0,0,39,106,0,12457,20,1766,685,4.68,5.43,2,21,1,0.2,1.00008411145143
66470,1,19,30,1,0,0,39,79,0,22238,15,1804,110,4.71,5.45,2,38,14,0.24,1.00008411145143
66864,1,19,33,2,1,1,39,95,0,26215,18,1818,1049,4.36,5.1,2,44,0,0.44,1.00008411145143
66909,1,19,16,0,0,0,39,105,0,22787,11,1820,750,4.35,5.1,2,22,0,0.22,1.00008411145143
67073,0,19,27,0,0,1,39,81,0,24405,18,1825,573,4.38,5.13,2,8,0,0.08,1.00008411145143
67596,0,19,27,0,0,0,39,77,0,9855,19,1849,798,4.03,4.77,2,53,2,0.51,1.00008411145143
67597,1,19,17,3,0,0,39,131,0,3449,12,1849,798,4.33,5.08,2,53,2,0.51,1.00008411145143
67624,0,19,32,3,2,0,39,63,0,9855,21,1849,1397,4.72,5.47,2,53,2,0.51,1.00008411145143
70357,1,19,31,0,0,0,39,111,0,27077,16,1957,757,4.28,5.02,2,69,1,0.68,1.00008411145143
70453,1,19,32,0,0,0,39,95,0,12963,16,1960,1049,4.7,5.45,2,14,0,0.14,1.00008411145143
71245,0,19,26,0,1,1,39,90,0,13758,20,1984,990,4.51,5.26,2,69,4,0.65,1.00008411145143
2279,0,18,26,2,2,1,37,88,0,13545,15,54,10,4.42,5.17,1,95,4,0.91,1.00008427795525
2304,0,18,26,0,0,0,37,66,0,26719,18,54,13,4.07,4.82,1,95,4,0.91,1.00008427795525
3449,0,18,22,5,6,3,37,42,1,9494,14,74,312,4.8,5.57,1,16,2,0.14,1.00008427795525
3463,1,18,21,0,0,0,37,59,0,18679,15,74,312,4.41,5.15,1,16,2,0.14,1.00008427795525
5538,1,18,26,2,0,0,37,89,0,16602,20,116,991,4.94,5.68,1,67,14,0.53,1.00008427795525
6166,0,18,30,0,0,0,37,47,0,5321,20,129,940,4.78,5.53,1,37,5,0.32,1.00008427795525
6189,0,18,23,0,0,0,37,58,0,2464,16,129,940,4.01,4.76,1,37,5,0.32,1.00008427795525
11493,0,18,21,1,1,0,37,75,1,3598,13,243,1294,4.57,5.4,1,14,6,0.08,1.00008427795525
11661,1,18,22,0,0,0,37,81,0,10430,15,248,1203,4.9,5.66,1,12,0,0.12,1.00008427795525
12115,0,18,20,6,0,0,37,50,0,8865,14,259,1259,4.86,5.61,1,28,6,0.22,1.00008427795525
12648,1,18,32,0,0,0,37,85,0,2563,9,273,17,4.99,5.74,1,38,14,0.24,1.00008427795525
14904,0,18,27,4,1,0,37,84,1,1168,16,334,1049,4.7,5.53,1,25,9,0.16,1.00008427795525
15448,0,18,24,1,0,0,37,54,0,15251,15,350,1049,4.88,5.63,1,23,4,0.19,1.00008427795525
15713,0,18,19,0,0,0,37,79,0,7898,13,357,42,4.66,5.41,1,66,4,0.62,1.00008427795525
16023,1,18,21,0,0,0,37,92,0,12273,12,367,1049,4.81,5.56,1,22,4,0.18,1.00008427795525
16246,1,18,27,0,0,1,37,100,0,19752,18,374,1049,4.72,5.63,1,23,5,0.18,1.00008427795525
18024,0,18,27,0,0,0,37,42,1,12763,18,425,375,4.84,5.25,1,33,3,0.3,1.00008427795525
18706,1,18,19,0,0,0,37,82,0,1155,15,447,135,4.22,4.89,1,10,4,0.06,1.00008427795525
20580,1,18,34,2,0,0,37,109,0,8066,15,495,803,4.13,4.88,1,23,2,0.21,1.00008427795525
21142,1,18,14,0,0,0,37,68,0,4998,7,511,422,4.52,5.27,1,29,6,0.23,1.00008427795525
21797,1,18,9,1,0,0,37,58,1,4091,3,522,1103,4.59,5,1,40,12,0.28,1.00008427795525
22265,1,18,24,0,1,0,37,85,0,14389,16,532,1063,4.64,5.39,1,46,4,0.42,1.00008427795525
25524,0,18,23,0,0,0,37,68,0,32269,14,614,1049,4.55,5.3,1,24,2,0.22,1.00008427795525
27505,1,18,31,0,0,0,37,73,0,31863,17,667,984,4.13,4.87,1,54,0,0.54,1.00008427795525
27790,0,18,29,6,0,0,37,87,0,20913,15,674,1354,4.62,5.37,1,62,6,0.56,1.00008427795525
28187,1,18,19,0,0,0,37,62,1,6537,14,682,1001,4.82,5.54,1,7,6,0.01,1.00008427795525
29008,1,18,20,0,0,0,37,56,1,4598,14,705,135,4.24,5.02,1,11,5,0.06,1.00008427795525
29589,0,18,47,3,0,0,37,82,0,461,20,718,1049,4.82,5.48,1,22,6,0.16,1.00008427795525
33717,0,18,18,6,0,0,37,33,0,1288,11,847,298,4.76,5.51,1,23,2,0.21,1.00008427795525
34215,1,18,21,2,2,0,37,45,0,5434,13,857,1198,4.91,5.41,1,34,5,0.29,1.00008427795525
36068,1,18,25,0,0,0,37,89,0,9192,17,906,1247,4.09,4.76,1,50,1,0.49,1.00008427795525
36470,1,18,14,0,0,0,37,82,0,18873,10,915,1049,4.96,5.71,1,34,2,0.32,1.00008427795525
37972,0,18,31,0,0,0,37,55,0,20047,19,968,1002,4.91,5.66,1,31,3,0.28,1.00008427795525
38225,1,18,18,0,0,0,37,43,0,4253,11,973,973,4.9,5.64,1,69,19,0.5,1.00008427795525
38772,1,18,24,1,0,0,37,59,0,11314,17,986,954,4.7,5.06,1,35,1,0.34,1.00008427795525
46545,0,18,22,0,0,0,37,86,0,10931,18,1202,728,4.83,5.59,1,22,0,0.22,1.00008427795525
47993,1,18,24,0,0,0,37,87,0,22332,15,1238,549,4.73,5.47,1,40,4,0.36,1.00008427795525
48031,1,18,29,8,4,3,37,90,0,27181,16,1238,564,4.33,5.08,1,40,4,0.36,1.00008427795525
48709,1,18,33,3,3,3,37,44,0,22144,16,1253,151,4.38,5.13,1,63,3,0.6,1.00008427795525
48968,1,18,17,0,0,0,37,53,0,10034,8,1260,308,4.99,5.74,1,72,14,0.58,1.00008427795525
49937,1,18,18,4,1,2,37,99,0,5005,9,1282,1049,4.3,5.05,1,17,1,0.16,1.00008427795525
49945,0,18,26,5,2,1,37,89,0,25798,17,1282,1049,4.48,5.22,1,17,1,0.16,1.00008427795525
50003,0,18,17,2,3,2,37,53,0,18843,12,1285,1049,4.87,5.62,1,16,7,0.09,1.00008427795525
51908,1,18,22,2,1,0,37,62,0,17989,11,1326,1265,4.82,5.23,1,27,3,0.24,1.00008427795525
54699,1,18,19,0,0,0,37,73,1,6057,13,1402,615,4.1,4.93,1,27,2,0.25,1.00008427795525
57585,0,18,24,3,3,2,37,83,0,13973,16,1515,135,4.62,5.37,1,37,2,0.35,1.00008427795525
59113,0,18,23,2,0,0,37,70,0,6087,12,1565,1426,4.25,5,1,78,13,0.65,1.00008427795525
61388,0,18,27,2,0,0,37,79,0,16243,19,1625,551,4.15,4.9,1,27,5,0.22,1.00008427795525
61557,1,18,27,2,0,0,37,85,0,19523,18,1635,871,4.11,4.86,1,12,1,0.11,1.00008427795525
63180,1,18,46,0,0,0,37,118,0,25765,19,1694,55,4.24,4.9,1,24,0,0.24,1.00008427795525
65599,0,18,32,4,0,1,37,79,0,23557,18,1776,1247,4.28,5.03,1,40,0,0.4,1.00008427795525
65711,0,18,24,7,1,0,37,74,0,28352,19,1778,1049,4.08,4.83,1,35,2,0.33,1.00008427795525
66279,0,18,27,4,0,0,37,89,0,12694,17,1799,719,4.64,5.39,1,23,0,0.23,1.00008427795525
66434,1,18,29,0,0,0,37,105,0,11173,18,1803,1049,4.6,5.43,1,17,0,0.17,1.00008427795525
67842,1,18,22,0,0,0,37,67,0,5088,10,1853,332,4.17,4.92,1,44,5,0.39,1.00008427795525
69199,1,18,33,1,0,0,37,85,0,14560,19,1910,1401,4.89,5.64,1,33,2,0.31,1.00008427795525
69449,0,18,27,0,0,0,37,83,0,27083,18,1923,656,4.08,4.82,1,25,0,0.25,1.00008427795525
70340,0,18,20,1,0,0,37,75,0,22228,16,1957,677,4.03,4.78,1,69,1,0.68,1.00008427795525
71301,1,18,24,1,1,0,37,109,0,30905,19,1984,1242,4.28,5.03,1,69,4,0.65,1.00008427795525
2305,1,17,26,0,0,0,35,62,0,15184,16,54,13,4.01,4.75,1,95,4,0.91,1.00008446376773
2347,1,17,24,3,4,1,35,91,0,21171,19,54,66,4.24,4.99,1,95,4,0.91,1.00008446376773
2698,0,17,21,0,0,0,35,47,0,27627,15,60,871,4.32,4.98,1,21,0,0.21,1.00008446376773
4888,0,17,24,7,3,2,35,41,0,4530,15,104,1049,4.72,5.39,1,18,7,0.11,1.00008446376773
5122,1,17,25,0,0,0,35,76,0,10305,15,108,1277,4.71,5.46,1,50,4,0.46,1.00008446376773
5715,0,17,27,3,4,2,35,72,0,15529,13,120,833,4.11,4.86,1,26,1,0.25,1.00008446376773
6365,0,17,21,0,0,1,35,52,0,3099,13,134,693,4.91,5.66,1,20,4,0.16,1.00008446376773
6879,1,17,33,0,1,0,35,94,0,10305,15,144,1017,4.25,4.91,1,54,7,0.47,1.00008446376773
8064,0,17,18,0,0,0,35,67,0,23488,13,171,814,4.66,5.41,1,49,3,0.46,1.00008446376773
9443,0,17,29,4,3,2,35,44,0,11258,20,199,2,4.94,5.61,1,20,0,0.2,1.00008446376773
9688,0,17,17,0,0,0,35,63,0,3780,15,205,1049,4.38,5.13,1,26,5,0.21,1.00008446376773
13101,1,17,25,4,2,1,35,62,0,207,13,285,1049,4.37,5.11,1,18,10,0.08,1.00008446376773
13471,1,17,31,0,0,0,35,86,0,7015,16,294,871,4.63,5.38,1,18,4,0.14,1.00008446376773
14002,1,17,44,0,0,0,35,67,0,32254,19,307,810,4.71,5.46,1,43,1,0.42,1.00008446376773
14329,1,17,21,0,0,0,35,54,1,1520,14,316,181,4.18,4.98,1,9,3,0.06,1.00008446376773
15662,1,17,21,1,1,3,35,81,0,25881,13,356,1049,4.21,4.96,1,41,1,0.4,1.00008446376773
16071,0,17,30,0,0,0,35,82,0,15728,11,369,151,4.92,5.58,1,35,1,0.34,1.00008446376773
17423,1,17,33,0,0,1,35,104,1,1659,16,409,1263,4.93,5.42,1,14,4,0.1,1.00008446376773
18162,1,17,26,1,0,0,35,107,0,23735,17,429,1049,4.77,5.51,1,31,3,0.28,1.00008446376773
18894,1,17,24,0,0,0,35,85,0,4590,11,453,1049,4.36,5.1,1,28,8,0.2,1.00008446376773
22262,0,17,22,0,0,0,35,60,0,10010,16,532,1063,4.22,4.96,1,46,4,0.42,1.00008446376773
22983,0,17,20,3,0,1,35,93,1,20989,13,552,601,4.64,5.39,1,15,1,0.14,1.00008446376773
22990,0,17,19,2,0,0,35,40,0,18405,14,552,601,4.19,4.94,1,15,1,0.14,1.00008446376773
23757,0,17,19,8,0,0,35,65,1,17530,14,571,1136,4.88,5.63,1,27,4,0.23,1.00008446376773
23849,0,17,23,2,0,0,35,76,0,32237,15,574,1049,4.23,4.98,1,24,0,0.24,1.00008446376773
24942,1,17,19,7,2,3,35,83,0,16576,12,596,1281,4.33,4.99,1,35,9,0.26,1.00008446376773
25685,0,17,28,9,6,3,35,72,0,3473,20,617,18,4.97,5.71,1,24,8,0.16,1.00008446376773
26215,0,17,33,3,1,0,35,86,0,14523,16,634,1140,4.34,5.09,1,14,0,0.14,1.00008446376773
26891,0,17,27,0,0,0,35,92,0,21930,15,653,224,4.65,5.48,1,34,1,0.33,1.00008446376773
27557,1,17,19,3,0,0,35,51,0,14974,13,668,778,4.68,5.42,1,25,1,0.24,1.00008446376773
28146,0,17,24,0,0,0,35,37,1,9193,16,681,135,4.42,5.16,1,18,5,0.13,1.00008446376773
29942,1,17,34,0,0,0,35,90,0,4318,20,730,1049,4.78,5.61,1,27,3,0.24,1.00008446376773
34490,1,17,26,0,0,0,35,63,0,17828,17,863,984,4.69,4.86,1,32,7,0.25,1.00008446376773
34719,0,17,24,0,0,0,35,69,0,21570,18,869,270,4.79,5.53,1,49,2,0.47,1.00008446376773
34786,1,17,27,0,0,0,35,50,0,16136,17,870,1232,4.8,5.58,1,19,7,0.12,1.00008446376773
34874,1,17,24,1,0,0,35,99,0,3073,15,872,940,4.31,5.06,1,16,3,0.13,1.00008446376773
35278,0,17,19,4,0,0,35,99,0,28006,14,884,859,4.41,5.24,1,85,19,0.66,1.00008446376773
35389,1,17,20,0,0,0,35,79,0,24303,16,886,1049,4.05,4.8,1,19,1,0.18,1.00008446376773
39703,1,17,20,1,0,0,35,43,1,6990,16,1013,1327,4.27,5.02,1,29,7,0.22,1.00008446376773
40222,0,17,10,3,0,1,35,70,0,22755,7,1025,102,4.12,4.87,1,25,3,0.22,1.00008446376773
43684,1,17,16,3,2,2,35,74,0,23506,11,1104,1049,4.01,4.76,1,46,0,0.46,1.00008446376773
45543,0,17,16,0,0,0,35,39,1,7690,12,1174,1429,4.08,4.91,1,18,1,0.17,1.00008446376773
45680,0,17,17,0,0,0,35,54,0,10230,13,1178,461,4.55,5.38,1,25,5,0.2,1.00008446376773
46209,1,17,18,6,1,2,35,89,0,8147,12,1190,987,4.16,4.9,1,29,11,0.18,1.00008446376773
46816,1,17,18,0,0,0,35,56,0,27086,13,1209,1314,4.18,4.84,1,32,7,0.25,1.00008446376773
48633,1,17,35,0,0,0,35,86,0,22607,18,1252,871,4.45,5.28,1,30,3,0.27,1.00008446376773
48685,0,17,24,5,1,0,35,44,0,28045,17,1253,151,4.64,5.39,1,63,3,0.6,1.00008446376773
49122,1,17,26,1,0,0,35,82,0,11166,18,1261,201,4.17,4.85,1,13,0,0.13,1.00008446376773
50212,1,17,13,1,1,2,35,64,0,6007,9,1289,1001,4.56,4.89,1,26,3,0.23,1.00008446376773
51566,1,17,21,4,0,0,35,63,1,8705,14,1320,227,4.22,4.93,1,12,1,0.11,1.00008446376773
51835,0,17,23,5,0,0,35,62,0,23132,14,1325,1001,4.24,4.99,1,45,2,0.43,1.00008446376773
52143,1,17,25,0,0,0,35,95,0,16377,18,1333,1207,4.17,4.92,1,72,1,0.71,1.00008446376773
52202,1,17,25,0,0,0,35,81,0,5603,15,1333,1287,4.87,5.62,1,72,1,0.71,1.00008446376773
52318,1,17,35,1,1,1,35,82,0,21232,14,1338,135,4.36,4.77,1,8,1,0.07,1.00008446376773
53569,1,17,20,6,0,0,35,68,0,8976,14,1372,514,4.16,4.97,1,9,0,0.09,1.00008446376773
53951,0,17,27,0,0,0,35,86,1,1600,15,1384,1049,4.79,5.54,1,27,14,0.13,1.00008446376773
54110,1,17,23,0,0,0,35,99,0,27049,17,1387,1287,4.34,5.08,1,42,4,0.38,1.00008446376773
55209,0,17,28,0,0,0,35,92,0,816,15,1416,1191,4.65,5.4,1,40,12,0.28,1.00008446376773
57719,0,17,20,0,0,0,35,51,1,6367,14,1521,620,4.88,5.65,1,8,2,0.06,1.00008446376773
58116,1,17,16,3,0,0,35,71,0,28752,11,1537,1156,4.07,4.81,1,31,0,0.31,1.00008446376773
63941,0,17,37,0,0,0,35,69,0,23094,22,1721,1049,4.48,5.23,1,22,0,0.22,1.00008446376773
64442,0,17,31,9,6,3,35,63,0,10736,19,1735,18,4.87,5.61,1,36,0,0.36,1.00008446376773
66859,1,17,23,1,0,0,35,94,0,24740,12,1818,1049,4.23,4.98,1,44,0,0.44,1.00008446376773
67334,1,17,32,0,1,3,35,59,0,5059,17,1835,1310,4.45,5.28,1,32,3,0.29,1.00008446376773
68173,1,17,28,1,0,0,35,74,0,8911,19,1861,1049,4.85,5.6,1,15,2,0.13,1.00008446376773
68439,0,17,23,4,2,1,35,86,0,27648,14,1872,487,4.55,5.38,1,29,0,0.29,1.00008446376773
70506,1,17,23,0,0,0,35,65,0,26689,13,1962,61,4.53,5.28,1,26,0,0.26,1.00008446376773
70649,0,17,30,0,0,0,35,92,0,13078,15,1966,1196,4.47,5.3,1,7,2,0.05,1.00008446376773
71115,0,17,18,0,0,0,35,65,0,16909,14,1979,591,4.49,5.23,1,20,5,0.15,1.00008446376773
44,1,16,27,0,0,0,33,59,0,9445,12,2,599,4.73,5.47,1,7,3,0.04,1.00008467245459
928,1,16,7,0,0,0,33,53,0,8615,1,24,897,4.36,4.77,1,8,4,0.04,1.00008467245459
1769,1,16,34,1,0,0,33,74,0,21666,13,46,895,4.46,4.79,1,57,8,0.49,1.00008467245459
5089,0,16,16,0,0,0,33,57,0,10305,10,108,1254,4.1,4.85,1,50,4,0.46,1.00008467245459
5488,1,16,29,0,0,0,33,96,0,13630,22,116,898,4.7,5.44,1,67,14,0.53,1.00008467245459
5671,0,16,17,4,3,3,33,33,1,6593,12,119,1049,4.81,5.56,1,50,14,0.36,1.00008467245459
6613,1,16,17,5,0,0,33,43,1,16806,11,139,1190,4.27,5.02,1,39,13,0.26,1.00008467245459
6663,0,16,31,0,1,1,33,53,0,3327,17,140,1049,4.22,4.97,1,24,3,0.21,1.00008467245459
8419,1,16,22,2,0,0,33,49,0,23523,16,178,988,4.51,5.29,1,16,6,0.1,1.00008467245459
8640,0,16,20,0,0,0,33,101,0,1045,15,183,984,4.12,4.87,1,68,3,0.65,1.00008467245459
8672,1,16,28,0,0,0,33,56,0,20567,16,183,1167,4.9,5.65,1,68,3,0.65,1.00008467245459
9560,0,16,15,0,0,0,33,57,1,10418,9,202,1049,4.22,4.97,1,22,8,0.14,1.00008467245459
11707,1,16,22,4,0,0,33,77,1,6002,15,249,1001,4.23,4.94,1,40,4,0.36,1.00008467245459
13057,0,16,23,4,0,0,33,74,0,2250,13,284,649,4.81,5.64,1,24,10,0.14,1.00008467245459
14591,1,16,24,0,0,0,33,91,0,1130,16,325,1247,4.49,5.24,1,45,16,0.29,1.00008467245459
14770,0,16,50,2,2,0,33,155,0,25235,10,329,372,4.25,4.92,1,28,1,0.27,1.00008467245459
16216,1,16,21,0,0,0,33,78,1,7083,13,373,1049,4.02,4.77,1,20,1,0.19,1.00008467245459
16398,0,16,15,0,0,0,33,91,0,13416,10,379,1049,4.07,4.91,1,31,5,0.26,1.00008467245459
